0, 0.028301886792452713
0, 0.08490566037735814
0, 0.16037735849056567
0.009433962264151496, 0.2264150943396226
0, 0.29245283018867907
0, 0.3867924528301887
0, 0.49056603773584895
0, 0.5754716981132071
0.009433962264151496, 0.6981132075471699
0.009433962264151496, 0.8207547169811322
0.009433962264151496, 0.9339622641509435
0, 1.0660377358490565
0.009433962264151496, 1.1792452830188678
0.018867924528302993, 1.2547169811320753
0.028301886792452713, 1.3679245283018866
0.04716981132075482, 1.509433962264151
0.07547169811320753, 1.6037735849056602
0.10377358490566024, 1.7169811320754715
0.14150943396226445, 1.8867924528301883
0.17924528301886777, 2.009433962264151
0.2358490566037741, 2.160377358490566
0.3207547169811322, 2.3396226415094334
0.41509433962264186, 2.5094339622641506
0.5471698113207548, 2.69811320754717
0.6603773584905666, 2.820754716981132
0.7830188679245289, 2.933962264150943
0.8962264150943398, 3.0377358490566038
1.0094339622641515, 3.1132075471698113
1.1132075471698117, 3.1792452830188678
1.235849056603774, 3.235849056603773
1.3396226415094343, 3.283018867924528
1.4811320754716988, 3.3207547169811322
1.6698113207547172, 3.3584905660377355
1.9528301886792452, 3.3773584905660377
2.1037735849056602, 3.3679245283018866
2.30188679245283, 3.330188679245283
2.4433962264150955, 3.292452830188679
2.566037735849057, 3.2452830188679243
2.6886792452830193, 3.1792452830188678
2.80188679245283, 3.1132075471698113
2.8962264150943398, 3.0377358490566038
3, 2.952830188679245
3.0943396226415096, 2.849056603773585
3.1792452830188678, 2.7452830188679247
3.2452830188679247, 2.6226415094339623
3.3113207547169816, 2.5094339622641506
3.3584905660377364, 2.3867924528301887
3.3962264150943398, 2.235849056603773
3.4245283018867925, 2.0660377358490565
3.415094339622642, 1.8679245283018866
3.386792452830189, 1.650943396226415
3.3207547169811322, 1.4433962264150941
3.2264150943396226, 1.2641509433962264
3.1132075471698117, 1.1132075471698113
2.981132075471699, 0.990566037735849
2.8396226415094343, 0.858490566037736
2.669811320754717, 0.7641509433962264
2.5283018867924527, 0.7169811320754715
2.30188679245283, 0.6792452830188678
2.047169811320755, 0.6698113207547172
1.8584905660377364, 0.7075471698113209
1.6603773584905666, 0.7735849056603774
1.4811320754716988, 0.8679245283018866
1.3018867924528301, 1.009433962264151
1.1698113207547172, 1.1698113207547172
1.0754716981132075, 1.3113207547169812
1, 1.490566037735849
0.9528301886792452, 1.6792452830188678
0.9433962264150955, 1.8207547169811322
0.9433962264150955, 1.9716981132075473
0.9622641509433967, 2.141509433962264
1.0283018867924527, 2.3207547169811322
1.1132075471698117, 2.5094339622641506
1.2452830188679247, 2.688679245283019
1.3584905660377364, 2.8113207547169807
1.4905660377358494, 2.8962264150943393
1.650943396226415, 2.9716981132075473
1.8301886792452837, 3.047169811320755
2.0754716981132075, 3.0943396226415096
2.254716981132076, 3.0754716981132075
2.518867924528303, 3.018867924528302
2.7075471698113214, 2.933962264150943
2.886792452830189, 2.8113207547169807
3.037735849056604, 2.669811320754717
3.1603773584905666, 2.5094339622641506
3.2452830188679247, 2.3207547169811322
3.30188679245283, 2.1132075471698113
3.3301886792452837, 1.858490566037736
